,Sentence
860,吃东西是我无聊的时候做的事情。
861,两只狗和我住在一起。
862,我害怕死。
863,全县的烘焙销售是我最有宾至如归的感觉的地方。
864,我有一只狗。
865,我喜欢烤饼干。
866,我有一头棕色的卷发。
867,我喜欢骑马。
868,我的卧室是紫色和柠檬绿色。
869,我是素食主义者。
870,我在养老院工作。
871,我超重而且不开心。
872,我的妻子离开了我，带走了我的孩子。
873,当我不工作时，我大部分时间都在 facebook 上。
874,我不相信上帝。
875,我不拿起我的玩具。
876,我有一只宠物乌龟。
877,我四岁。
878,我最好的朋友住在隔壁。
879,我是一名癌症幸存者。
880,我是一个干净的食客。
881,昨天我得到了一份新工作，成为一名生活教练。
882,我喜欢跑步和准备马拉松。
883,我有一只德国牧羊犬。
884,我住的是一个农村农业社区。
885,我丈夫是领养的。
886,我喜欢看NHL曲棍球。
887,我今年 40 岁。
888,我是一名汽车推销员。
889,我老婆花光了我所有的钱。
890,我讨厌我的工作。
891,我正打算离婚。
892,我对香草冰淇淋有弱点。
893,我最喜欢的季节是冬天。
894,我有超过 1000 顶帽子的帽子收藏。
895,我喜欢猫，有两只猫。
896,我在 1992 年的奥运会上获得了金牌。
897,编织是我的爱好。
898,我害怕死。
899,全县的烘焙销售是我最有宾至如归的感觉的地方。
900,我喜欢烤饼干。
901,一个已经有了继子。
902,我最近搬到了这个国家。
903,我刚搬进我的第一个家。
904,我期待三个月后的三胞胎。
905,如果我不在厨房做饭，那么我肯定是在水上。
906,蜘蛛侠是我的最爱。
907,嘿，我的名字是拉里，我是一名厨师。
908,我也喜欢漫画书。
909,我喜欢烹饪，但我也喜欢钓鱼。
910,我丈夫是领养的。
911,我住的是一个农村农业社区。
912,我有一只德国牧羊犬。
913,我喜欢看NHL曲棍球。
914,昨天我得到了一份新工作，成为一名生活教练。
915,我是一名癌症幸存者。
916,我是一个干净的食客。
917,我喜欢跑步和准备马拉松。
918,我养了三只狗。
919,我喜欢看奥运会。
920,我处于开放的多角恋关系中。
921,我也有遛狗的生意。
922,我父亲是上门推销员。
923,我 19 岁，我迫不及待地想搬出 19 岁我父母的家。
924,我只是想和我的朋友们玩得开心。
925,我不喝酒或吸毒或任何事情。
926,我的工作花了我在汉堡王的一份兼职工作。
927,我每天锻炼四个小时。
928,体操是我最喜欢的运动。
929,我是奥运金牌得主。
930,我喜欢意大利食物和大蒜面包。
931,我的父母教会了我生存技能。
932,我喜欢阅读与心理学相关的期刊和指南。
933,我是一个狂热的皮划艇运动员。
934,我以遛狗为生。
935,我住在加利福尼亚，但去年唱片艺术家市场已经死了。
936,我是一名录音工程师，拥有自己的录音室。
937,怎么了我是一个 46 岁的单身爸爸 46 个孩子。
938,我的前任被骗了，让我去找律师。
939,我更喜欢待在里面。
940,我可以自己缝衣服。
941,我得了癌症，但现在已经好了。
942,我退休了，过着美好的生活。
943,我有很棒的孩子和孙子。
944,我喜欢散步。
945,我不喝苏打水。
946,我住在一个房子里。
947,我喜欢吃汉堡包和炸薯条。
948,我讨厌我的工作。
949,我老婆花光了我所有的钱。
950,我今年 40 岁。
951,我正打算离婚。
952,我是一名汽车推销员。
953,我不拿起我的玩具。
954,我有一只宠物乌龟。
955,我四岁。
956,我最好的朋友住在隔壁。
957,我出生在索马里。
958,现在我住在美国。
959,我喜欢跳舞。
960,当我离开时，我的阿姨帮助我逃脱。
961,我喜欢做西班牙海鲜饭。
962,我是大学的艺术专业。
963,我每年访问欧洲两次。
964,我是克里斯托弗·哥伦布的后裔。
965,我有鱼和薯条的弱点。
966,现在我住在美国。
967,当我离开时，我的阿姨帮助我逃脱。
968,我出生在索马里。
969,我小时候被迫结婚。
970,我喜欢跳舞。
971,我听说唱音乐。
972,我为艺术家制作音乐。
973,我开的是 2015 款本田思域。
974,我最喜欢的食物是披萨。
975,我目前正在学习的语言之一是西班牙语。
976,我是一个音乐家。
977,我的下一个学习语言是法语。
978,我也学习语言。
979,我最喜欢的西班牙语单词是trabajo。
980,蜘蛛侠是我的最爱。
981,我也喜欢漫画书。
982,我喜欢烹饪，但我也喜欢钓鱼。
983,如果我不在厨房做饭，那么我肯定是在水上。
984,我有一只宠物乌龟。
985,我四岁。
986,我最好的朋友住在隔壁。
987,我喜欢和我的娃娃一起玩。
988,我在汤厨房做志愿者。
989,我喜欢看战争纪录片。
990,我是退休的体育老师。
991,我在成长过程中很贫穷。
992,芝士汉堡是我最喜欢的食物。
993,我是养蜂人。
994,我有零个家庭，我亲近。
995,我的名字是乔治。
996,我最喜欢的食物是木瓜。
997,我正在学习成为一名计算机程序员。
998,我妈妈很传统，而我更喜欢自由奔放。
999,我最喜欢的音乐类型是死亡金属。
